"t";"Ta";"Ps";"Ph";"yTi"
0;1.1802;0.0230051071428571;4.82533333333333;21.1590634257453
0.0833333333333333;1.17715551724138;0.0184248793103448;5.23666666666667;20.9962219388370
0.166666666666667;1.17808411764706;0.0127959058823529;5.23466666666667;20.9928153907532
0.25;1.17584;0.0122568428571429;5.23933333333333;21.0716779267463
0.333333333333333;1.13085551724138;0.011287975862069;0.596;21.1626946548128
0.416666666666667;1.078295;0.0109368510714286;0.044;21.1652488259553
0.5;1.04014678571429;0.00799521142857143;0.046;21.0505515908646
0.583333333333333;0.989317655172414;0.00793799137931035;0.044;20.8707821251334
0.666666666666667;1.01344310714286;0.00626040357142857;4.97533333333333;20.6766618852303
0.75;1.01998107142857;0.00512900714285714;5.27666666666667;20.5478859973321
0.833333333333333;1.00853964285714;0.00667524892857143;5.25733333333333;20.5762928627364
0.916666666666667;0.98826503448276;0.0045880175862069;5.21866666666667;20.6754470088333
1;0.954045035714286;0.003431905;5.21866666666667;20.7938590253711
1.08333333333333;0.94805042857143;0.00316791;5.21533333333333;20.9154483743875
1.16666666666667;0.928281379310345;0.00185705068965517;5.21133333333333;21.0281311490216
1.25;0.901183892857143;0.000565698214285714;5.192;21.1414369851536
1.33333333333333;0.878296;0;0.444666666666667;21.2358341238177
1.41666666666667;0.893028586206897;-0.000509778620689655;0.038;21.2319186964165
1.5;0.8859255;-0.00211194;0.042;21.1007983544787
1.58333333333333;0.85867742857143;-0.00214965321428571;0.04;20.9119766029481
1.66666666666667;0.841464344827586;-0.00291302068965517;4.75133333333333;20.7095074442586
1.75;0.82870507142857;-0.00316791;5.15666666666667;20.5715544067920
1.83333333333333;0.79927717857143;-0.00316791;5.15733333333333;20.5809082513616
1.91666666666667;0.786216827586207;-0.00316791;5.14533333333333;20.6720183935980
2;0.78783292857143;-0.00316791;5.14;20.7778279174156
2.08333333333333;0.783473214285714;-0.00316791;5.136;20.8884683594196
2.16666666666667;0.762013344827586;-0.00316791;5.12666666666667;20.9981750368026
2.25;0.742601857142857;-0.00316791;5.12;21.1019197714949
2.33333333333333;0.75731575;-0.00316791;5.116;21.1953309276927
2.41666666666667;0.757278275862069;-0.00316791;5.13733333333333;21.2810041114385
2.5;0.754046107142857;-0.00316791;5.124;21.3669887880698
2.58333333333333;0.741511964285714;-0.00316791;5.13733333333333;21.4393072630564
2.66666666666667;0.71886775862069;-0.00316791;0.542;21.5027003990273
2.75;0.728432821428571;-0.00316791;0.0426666666666667;21.4699556552550
2.83333333333333;0.736062321428571;-0.00316791;0.048;21.3249069082443
2.91666666666667;0.739332107142857;-0.00316791;0.0473333333333333;21.1165620190856
3;0.749911931034483;-0.00316791;4.87266666666667;20.8983282568181
3.08333333333333;0.776389;-0.00316791;5.246;20.7415090634813
3.16666666666667;0.759495321428571;-0.00316791;5.23133333333333;20.7411475712384
3.25;0.726252964285714;-0.00316791;5.23466666666667;20.8212500181485
3.33333333333333;0.709396724137931;-0.00316791;5.25533333333333;20.9230839493156
3.41666666666667;0.707724285714286;-0.00316791;5.26333333333333;21.0285077325548
3.5;0.670122571428571;-0.00316791;5.28733333333333;21.1388756830213
3.58333333333333;0.617844068965517;-0.00316791;5.28466666666667;21.238176996292
3.66666666666667;0.603637857142857;-0.00316791;0.498666666666667;21.3301747945876
3.75;0.619441178571429;-0.00316791;0.0426666666666667;21.3138137233573
3.83333333333333;0.667942642857143;-0.00316791;0.044;21.1704500616522
3.91666666666667;0.764644310344828;-0.00316791;0.0446666666666667;20.971250164133
4;0.883745392857143;-0.00316791;0.0446666666666667;20.7551533542698
4.08333333333333;0.949328137931035;-0.00316791;0.044;20.5382024323867
4.16666666666667;1.00527014285714;-0.00316791;0.0413333333333333;20.331537231199
4.25;1.035785;-0.00316791;0.0406666666666667;20.1327405077583
4.33333333333333;1.05929517241379;-0.00316791;4.822;19.9445200782146
4.41666666666667;1.12298285714286;-0.00316791;5.22;19.8335434280850
